Interpretation_ID	Reference_ID	NarrativePlace_ID	Anchors_To_Entity_ID	Associated_Agent_ID	Narrative_Role	Spatial_Determination	Spatial_Relation_Type	Spatial_Component_Role	Spatial_Component_Of	Spatial_Component_Order	Confidence	Annotator_ID	Annotation_Date	Annotation_Method	Critical_Note
interp_00916	ref_00699	tor_di_gheppio	gaz_quarto_di_santa_fumia	assunta	projectedspace	approximate	near								
interp_00917	ref_00700	palazzo	gaz_palazzo	assunta	projectedspace	approximate									
interp_00918	ref_00701	pavona	gaz_pavona	agente_runzato	marker	approximate									
interp_00919	ref_00701	pavona	gaz_pavona	ingravallo	marker	approximate									
interp_00920	ref_00702	stazione_pavona	gaz_pavona	agente_runzato	marker	approximate	inside								
interp_00921	ref_00702	stazione_pavona	gaz_pavona	ingravallo	marker	approximate	inside								
interp_00922	ref_00703	direttissima_roma_napoli	gaz_direttissima_roma_napoli	ingravallo	marker	approximate									
interp_00923	ref_00703	direttissima_roma_napoli	gaz_direttissima_roma_napoli	agente_runzato	marker	approximate									
interp_00924	ref_00704	tor_di_gheppio	gaz_quarto_di_santa_fumia	ingravallo	projectedspace	approximate	near								
interp_00925	ref_00704	tor_di_gheppio	gaz_quarto_di_santa_fumia	agente_runzato	projectedspace	approximate	near								
interp_00926	ref_00705	pavona	gaz_pavona	ingravallo	projectedspace	approximate									
interp_00927	ref_00705	pavona	gaz_pavona	agente_runzato	projectedspace	approximate									
interp_00928	ref_00706	casal_bruciato	gaz_casal_bruciato	ingravallo	projectedspace	approximate									
interp_00929	ref_00706	casal_bruciato	gaz_casal_bruciato	agente_runzato	projectedspace	approximate									
interp_00930	ref_00707	via_ardeatina	gaz_via_ardeatina	ingravallo	projectedspace	approximate									
interp_00931	ref_00707	via_ardeatina	gaz_via_ardeatina	agente_runzato	projectedspace	approximate									
interp_00932	ref_00708	ardea	gaz_ardea	ingravallo	projectedspace	approximate									
interp_00933	ref_00708	ardea	gaz_ardea	agente_runzato	projectedspace	approximate									
interp_00934	ref_00709	santa_palomba	gaz_santa_palomba	ingravallo	projectedspace	approximate									
interp_00935	ref_00709	santa_palomba	gaz_santa_palomba	agente_runzato	projectedspace	approximate									
interp_00936	ref_00710	marino	gaz_marino	ingravallo	projectedspace	approximate									
interp_00937	ref_00710	marino	gaz_marino	agente_runzato	projectedspace	approximate									
interp_00938	ref_00711	solforata	gaz_solforata	ingravallo	projectedspace	approximate									
interp_00939	ref_00711	solforata	gaz_solforata	agente_runzato	projectedspace	approximate									
interp_00940	ref_00712	pratica_di_mare	gaz_pratica_di_mare	ingravallo	projectedspace	approximate									
interp_00941	ref_00712	pratica_di_mare	gaz_pratica_di_mare	agente_runzato	projectedspace	approximate									
interp_00942	ref_00713	palazzo	gaz_palazzo	ingravallo	projectedspace	approximate									
interp_00943	ref_00713	palazzo	gaz_palazzo	agente_runzato	projectedspace	approximate									
interp_00944	ref_00714	pavona	gaz_pavona	ingravallo	projectedspace	approximate									
interp_00945	ref_00714	pavona	gaz_pavona	agente_runzato	projectedspace	approximate									
interp_00946	ref_00715	casal_bruciato	gaz_casal_bruciato	ingravallo	projectedspace	approximate									
interp_00947	ref_00715	casal_bruciato	gaz_casal_bruciato	agente_runzato	projectedspace	approximate									
interp_00948	ref_00716	tor_di_gheppio	gaz_quarto_di_santa_fumia	ingravallo	projectedspace	approximate	near								
interp_00949	ref_00716	tor_di_gheppio	gaz_quarto_di_santa_fumia	agente_runzato	projectedspace	approximate	near								
interp_00950	ref_00717	casa_crocchiapani		ingravallo	setting	approximate									
interp_00951	ref_00717	casa_crocchiapani		agente_runzato	setting	approximate									
interp_00952	ref_00717	casa_crocchiapani		maresciallo_di_pietrantonio	setting	approximate									
interp_00953	ref_00717	casa_crocchiapani		assunta	setting	approximate									
interp_00954	ref_00718	casa_crocchiapani		assunta	setting	precise									
interp_00955	ref_00719	tor_di_gheppio	gaz_quarto_di_santa_fumia	veronica_magliarini	projectedspace	approximate	near								
interp_00956	ref_00720	casa_crocchiapani		ingravallo	setting	precise									
interp_00957	ref_00720	casa_crocchiapani		maresciallo_di_pietrantonio	setting	precise									
interp_00958	ref_00720	casa_crocchiapani		assunta	setting	precise									
interp_00959	ref_00721	tor_di_gheppio	gaz_quarto_di_santa_fumia	ingravallo	projectedspace	relative	near								
interp_00960	ref_00721	tor_di_gheppio	gaz_quarto_di_santa_fumia	assunta	projectedspace	relative	near								
interp_00961	ref_00722	tenenza_carabinieri_marino	gaz_marino	assunta	projectedspace	relative	inside								
interp_00962	ref_00722	tenenza_carabinieri_marino	gaz_marino	pestalozzi	projectedspace	relative	inside								
